name,addr:city,addr:street,opening_hours,phone,@lat,@lon
Casta Diva,,Васил Главинов,16:00-22:00,+38923220205,41.9967891,21.4283169
,,,,,42.0058341,21.4130151
,,,,,42.0058151,21.4132581
Универзитет за туризам и менаџмент,,,,,42.0022668,21.3989930
,,,,,41.9845515,21.4599942
,,,,,41.9844954,21.4600047
,,,,,41.9844851,21.4599053
,,,,,41.9843640,21.4599281
,,,,,41.9843703,21.4599893
,,,,,41.9844006,21.4599836
,,,,,41.9847208,21.4605568
,,,,,41.9847129,21.4604811
,,,,,41.9847872,21.4605378
,,,,,41.9848051,21.4605344
,,,,,41.9841274,21.4606639
,,,,,41.9842040,21.4606495
,,,,,41.9841972,21.4605837
,,,,,41.9841383,21.4605947
,,,,,41.9841170,21.4603887
,,,,,41.9841096,21.4603276
,,,,,41.9841722,21.4603158
,,,,,41.9841785,21.4603771
,,,,,41.9843435,21.4603426
,,,,,41.9843016,21.4599408
,,,,,41.9841743,21.4599649
,,,,,41.9842162,21.4603667
,,,,,41.9842452,21.4606438
,,,,,41.9843725,21.4606197
,,,,,41.9843652,21.4605498
,,,,,41.9842379,21.4605738
,,,,,41.9840055,21.4598106
,,,,,41.9873928,21.4508367
,,,,,42.0002578,21.4193752
,,,,,41.9788457,21.4712802
,,,,,41.9788002,21.4712411
,,,,,41.9792369,21.4703759
,,,,,41.9768419,21.4670369
,,,,,41.9769835,21.4671580
,,,,,41.9990026,21.4103945
,,,,,41.9985748,21.4093461
,,,,,41.9771364,21.4616583
,,,,,41.9774937,21.4608404
,,,,,41.9799884,21.4394871
,,,,,42.0240518,21.5611216
,,,,,42.0240874,21.5611205
,,,,,42.0240712,21.5611259
,,,,,42.0241009,21.5610988
,,,,,42.0012314,21.4033885
,,,,,41.9887359,21.4402271
,,,,,41.9729834,21.2375464
,,,,,41.9731965,21.2372415
,,,,,41.9732660,21.2372192
,,,,,41.9735909,21.2373371
,,,,,41.9736498,21.2373614
,,,,,41.9738886,21.2374143
,,,,,41.9738493,21.2382335
,,,,,41.9735863,21.2382448
,,,,,41.9734518,21.2383831
,,,,,41.9730408,21.2377997
,,,,,41.9730967,21.2377427
Deutsches Sprachzentrum,,Булевар Климент Охридски,,,42.0000789,21.4265771
,,,,,41.9729766,21.4765491
,,,,,41.9741733,21.4760707
,,,,,41.9741968,21.4761130
,,,,,41.9730072,21.4761119
,,,,,41.9783429,21.4435899
,,,,,41.9776590,21.4439729
,,,,,41.9779437,21.4450750
,,,,,41.9786346,21.4445706
,,,,,41.9732443,21.4753477
,,,,,41.9737376,21.4771572
,,,,,41.9736955,21.4771651
,,,,,41.9729954,21.4765946
,,,,,41.9736059,21.4756286
,,,,,41.9740139,21.4765498
,Cкoпje,Орце Николов,,,42.0045864,21.4139586
,,,,,41.9729789,21.4765094
,,,,,41.9732258,21.4753623
,,,,,41.9732612,21.4753456
,,,,,41.9732153,21.4767738
,,,,,41.9730902,21.4757477
,,,,,41.9732619,21.4768118
,,,,,41.9944287,21.4260263
,,,,,41.9944363,21.4258836
,,,,,41.9948113,21.4259091
,,,,,41.9948454,21.4265007
,,,,,41.9940878,21.4264648
,,,,,41.9941106,21.4262199
,,,,,41.9941977,21.4261944
,,,,,41.9942015,21.4260161
,,,,,41.9943113,21.4260314
,,,,,41.9943075,21.4262250
,,,,,41.9944250,21.4262148
,,,,,41.9942001,21.4260833
,,,,,42.0143532,21.4591366
,,,,,42.0143561,21.4595430
,,,,,42.0014796,21.3927197
,,,,,42.0014636,21.3928779
,,,,,41.9931735,21.4137319
,,,,,41.9930249,21.4151517
,,,,,41.9919061,21.4147727
,,,,,41.9922329,21.4134959
,,,,,42.0047170,21.4135661
,,,,,42.0047457,21.4133699
,,,,,42.0038315,21.4140034
,,,,,42.0039950,21.4122949
,,,,,42.0047835,21.4120789
,,,,,42.0048795,21.4123777
,,,,,42.0047952,21.4130054
,,,,,42.0040432,21.4119316
,,,,,42.0040362,21.4119843
,,,,,42.0036969,21.3705764
,,,,,42.0039293,21.3701982
,,,,,41.9928436,21.4278015
,,,,,41.9925849,21.4283584
,,,,,41.9923952,21.4281858
,,,,,41.9925396,21.4278943
,,,,,41.9926237,21.4279726
,,,,,41.9927487,21.4277174
,,,,,41.9926625,21.4276347
,,,,,41.9940318,21.4265463
,,,,,41.9934916,21.4265258
,,,,,41.9935106,21.4261266
,,,,,41.9938264,21.4261317
,,,,,41.9938264,21.4260294
,,,,,41.9940525,21.4260526
,,,,,42.0130014,21.4327701
,,,,,41.9785146,21.4441673
,,,,,41.9807814,21.4454795
,,,,,41.9991996,21.4018771
,,,,,42.0015535,21.3921716
,,,,,42.0015364,21.3922985
,,,,,42.0014819,21.3921357
,,,,,42.0011059,21.3920447
,,,,,42.0012260,21.3934169
ОУ Jохан Хајнрих Песталоци,,,,,41.9974458,21.4207761
ОУ Братство,,,,,42.0014174,21.3887245
ОУ Јан Амос Коменски,,,,,42.0007834,21.3940669
ОУ Коле Неделковски,,,,,42.0004114,21.4201530
ОУ Вера Јоциќ,,,,,41.9951468,21.5080950
ОУ Димо Хаџи Димов,,,,,42.0052377,21.3737040
QSI International School of Skopje,,,,,42.0074543,21.4131199
ОУ Дане Крапчев,,,,,42.0036889,21.5029474
Средно медицинско,,,,,41.9907187,21.4229867
СГГУ Здравко Цветковски,,,,,42.0012335,21.4026117
ОУ Лазар Трповски,,,,,42.0062139,21.3983250
Меѓународни Училишта НОВА (гимназија),Cкoпje,Прашка,,+389 2 3061 807,41.9986820,21.3934916
,,,,,41.9844393,21.4602646
ОУ "26 Јули",,,,,42.0350555,21.4253708
Детска градинка Пролет 2,Скопје,Милан Марковиќ,,+38923085701,41.9928542,21.4030947
ОУ Наум Наумовски Борче,,,,,41.9988671,21.4994041
,,,,,41.9845851,21.4599625
СУГС Арсениј Јовков,,,,,42.0227827,21.4430300
ОУ Адем Јашари,,,,,42.0111173,21.4380415
Ќемал Јахија,,,,,42.0300433,21.4411245
ПОУ Јахја Кемал,Cкoпje,Варшавска,,+389 2 3074168,42.0009715,21.3926854
О.У. Страшо Пинџур,,,,,42.0178598,21.3547045
Медиа Арт Студио,Cкoпje,Франклин Рузвелт,,,42.0002295,21.4129185
Средно уметничко училиште „Лазар Личеновски“,Cкoпje,Киро Крстевски Платник,,,41.9955480,21.4207442
,,,,,42.0560514,21.3083976
ОУ „Кузман Јосифовски - Питу “,Cкoпje,,,,41.9828558,21.4316583
ОУ „Кузман Јосифовски - Питу“,,,,,41.9869025,21.4323628
ОУ „Вера Циривири Трена“,Cкoпje,Руѓер Бошковиќ,,+38923068507;+38923073069,42.0036330,21.4087699
О.У „Ацо Шопов“,,,,,42.0623645,21.4521691
ОУ „Браќа Миладиновци“,,,,,41.9913054,21.4512524
ОУ „Блаже Конески“,,,,,41.9867408,21.4499988
ОУ „Димитар Миладинов“,,,,,41.9892077,21.4347754
,,,,,42.0144986,21.4586434
ОУ Глигор Прличев,Скопје,Гемиџиска,,,42.0146285,21.4588956
СУ Панче Арсовски,,,,,42.0061261,21.4645572
ОУ Владо Тасевски,,,,,41.9961947,21.3959780
Средно угостителско училиште "Лазар Танев",,,,+389 2 3085035;+389 2 3086292,41.9931939,21.3994474
ОУ Кирил и Методиј,,,,,41.9973785,21.4389267
ОУ Стив Наумов,,,,,42.0034816,21.4661397
ОУ 11-ти Октомври,,,,,41.9891872,21.4406175
СУГС „Раде Јовчевски - Корчагин“,,,,,41.9905733,21.4380717
СУГС Гимназија "Орце Николов",Cкoпje,Булевар Илинден,,+389 2 3065 555,42.0061355,21.4124713
ОУ Цветан Димов,,Коста Абрашевиќ,,,42.0104452,21.4416559
ОУ Васил Главинов,,,,,42.0134211,21.4332456
СУГС Цветан Димов,,,,,42.0139402,21.4376104
ОУ Рајко Жинзифов,,,,,42.0196767,21.4335627
ОУ Петар Здравковски Пенко,,,,,42.0219663,21.4428671
Заводот за рехабилитација на деца и младинци “Топанско поле”,,,,,42.0230019,21.4354433
СУГС Зефљуш Марку,,,,,42.0243618,21.4350155
ОУ Панајот Гиновски,,,,,42.0208223,21.4517926
ОУ Лирија,,Булевар Цветан Димов,,,42.0085566,21.4444586
ОУ Тефјуз,,,,,42.0048655,21.4432037
ОУ Иднина,,Втора Македонска Бригада,,,42.0208292,21.4462027
ОУ Никола Вапцаров,,Браќа Реџепагиќ,,,42.0160487,21.4410866
ОУ Јашар Беј Шкупи,,Прохор Пчински,,,42.0052312,21.4362644
ОУ „Кочо Рацин “,,,,,41.9870488,21.4172215
ОУ Живко Брајковски,,,,,42.0309216,21.4469020
ОУ Војдан Чернодрински,,,,,41.9987542,21.4101522
СУГС Георги Димитров,,,,,41.9997037,21.4019021
ОУ Христијан Тодоровски Карпош,,,,+389 (02) 3067-407,42.0042785,21.4131522
Центар за странски јазици,Cкoпje,,,+389 (0)2 306 77 83,42.0045613,21.4137621
Меѓународни Училишта НОВА (основно училиште),Cкoпje,Прашка,,+389 2 3061 807,41.9985982,21.3942521
ОУ Димитар Беровски,,,,,42.0031170,21.3574814
СУГС Кочо Рацин,,,,,42.0043695,21.3638121
ОУ Партение Зографски,,,,,42.0029025,21.4817394
ОУ Климент Охридски,,,,,41.9305394,21.5262392
СУГС Браќа Миладиновци,,,,,41.9355621,21.5227727
ОУ Рајко Жинзифов,,,,,41.9409409,21.5099439
ОУ Кузман Шапкарев,,,,,41.9412925,21.5220616
Средно Богословско Училиште   Св.Климент Охридски”,,,,,41.9307020,21.5250014
ОУ Лазо Ангеловски,,,,,41.9831139,21.4801673
ОУ Ѓорѓија Пулевски,,,,,41.9894960,21.4647295
С.У.Г.С. Владо Тасевски,,Булевар 3та Македонска Бригада,,,41.9779285,21.4614259
ОУ Невена Георгиева Дуња,,,,,41.9804094,21.4452441
ОУ Ѓорче Петров,,4 Јули,,,42.0077915,21.3368528
АСУЦ Боро Петрушевски,,,,,42.0015951,21.4754763
ОУ Јоаким Крчовски,,,,,42.0545245,21.3489186
ОУ Јоаким Крчовски,,,,,42.0681485,21.3365301
ОУ Борис Кидрич,,,,,41.9798991,21.4389090
ОУ Тихомир Милошевски,,,,,42.0311313,21.3494164
,,Тодор Чангов,,,41.9834240,21.4868579
СЕТУ Михајло Пупин,,,,,42.0022755,21.4794205
СУГС "Марија Кири Склодовска",,Булевар 3та Македонска Бригада,,,41.9788554,21.4642829
ОУ Рајко Жинзифов,,,,,41.9558300,21.4836519
Градинка Буба Мара,,,,,41.9841537,21.4789100
О.У. Гоце Делчев,,,,,41.9698352,21.4870371
О.У. Александар Македонски,,,,,41.9793878,21.4710960
,,,,,41.9901658,21.4542700
Градинка Весели Цветови,,Кресна,,,41.9768450,21.4665127
ООУ „Димитар Македонски“,Скопје,Ѓуро Малешевац,,+389 2 2440 011,41.9735867,21.4762560
ДСУ Димитар Влахов,,,,,41.9853253,21.4458968
Др. Златан Сремец,,,,,41.9848465,21.4366391
ОУГС Битолски Конгрес,,,,,42.0018460,21.4439235
ОУ „Аврам Писевски“,,,,,42.0261333,21.3832835
ОУ Димитар Поп Георгиев - Беровски,,,,,42.0039542,21.3705171
,,,,,42.0258142,21.5547671
ООУ Ѓорѓија Кастриот,,,,,42.0238679,21.5602465
,,,,,41.9904094,21.5845757
Интернационално Школо,,,,,42.0006861,21.4221375
ОУ Крсте Мисирков,Скопје,Сречко Пужаљка,,+389 2 322 6655,42.0103646,21.5047664
QSI International School of Skopje,,,,,42.0019154,21.3819861
СУГС Никола Карев,,,,,42.0044059,21.4002679
Петар Поп Арсов,,,,,42.0063887,21.3878232
ОУ Мирче Ацев,,,,,42.0081353,21.3508135
,,,,,41.9842589,21.4601537
,,,,,41.9843052,21.4605968
Shkolla Emin Duraku,,,,,41.9734360,21.2378011
Kiril Pejchinovik,,,,,41.9781468,21.4443324
Гимназија "Јосип Броз Тито",Cкoпje,Димитрије Чуповски,,+389 2 3214 314,41.9944666,21.4261921
ООУ  Киро Глигоров'',Cкoпje,Aдам Мицкиевиќ,,+38926142744;+38926142745,41.9925398,21.4143237
Гоце Делчев,Скопје,Градски зид,,+389 (02) 3129062,41.9926194,21.4280379
,,,,,41.9926441,21.4278036
,,,,,41.9937720,21.4262878
ОУ Глигор Прличев,,,,,42.0145635,21.4588205
ОУГС Љубен Лапе,Cкoпje,,,,41.9843491,21.4603752
